property_id,address,city,zip_code,estimated_value,square_footage,property_age,risk_score,sii_score,primary_persona,recommended_play,median_household_income,homeownership_rate,risk_tolerance,price_sensitivity,sii_band,universal_control
prop_03949,4949 Main St,Dallas,75214.0,220289.57277240139,3353.178383799174,44,82.74664410393237,97.52578105672839,Status_Conscious,Safety_Standard,47047,72.08,31.36,68.64,High,False
prop_03950,4950 Main St,Dallas,75202.0,405436.72503886465,1481.9245636494518,71,81.26824496887642,102.87893253798269,Deal_Hunter,Premium_Standard,112782,0.0,75.19,24.81,High,False
prop_03951,4951 Main St,Dallas,75241.0,443362.59919850976,2670.369839004924,71,77.63892796623755,99.60421971365668,Deal_Hunter,Impact_Report_Premium,51406,31.45,34.27,65.73,High,False
prop_03952,4952 Main St,Dallas,75229.0,467442.2306849994,1937.1219610652727,26,57.14807736635301,78.85505866619417,Deal_Hunter,Safety_Standard,63500,58.58,42.33,57.67,Med,False
prop_03953,4953 Main St,Dallas,75214.0,173849.73362992666,1182.68707790227,43,65.89394990106936,70.5807811626373,Family_Protector,Impact_Report_Standard,56616,27.75,37.74,62.26,Med,True
prop_03954,4954 Main St,Dallas,75216.0,533966.6318677322,2844.4040004108524,4,79.25184532767273,90.85851055117999,Family_Protector,Financing_Aggressive,45167,40.07,30.11,69.89,High,False
prop_03955,4955 Main St,Dallas,75201.0,256372.92999221172,1528.5082104147746,34,73.55207738397316,91.03010778119746,Proof_Seeker,Safety_Standard,49663,11.88,33.11,66.89,High,False
prop_03956,4956 Main St,Dallas,75254.0,527262.5212097308,2600.1383398858716,71,85.67748341986012,108.00283848238026,Deal_Hunter,Premium_Showcase,51406,31.45,34.27,65.73,High,False
prop_03957,4957 Main St,Dallas,75249.0,399402.1660699051,2330.870910146335,77,75.68960454412158,100.12799629491347,Proof_Seeker,Financing_Standard,62782,43.91,41.85,58.15,High,False
prop_03958,4958 Main St,Dallas,75224.0,457563.85752661305,2118.531652374949,13,75.03594645377179,97.22053334622002,Family_Protector,Financing_Standard,36724,58.5,24.48,75.52,High,False
prop_03959,4959 Main St,Dallas,75229.0,227291.06428736623,3634.2237761639394,53,80.43376480090032,93.79267285574319,Deal_Hunter,Premium_Standard,83842,6.38,55.89,44.11,High,False
prop_03960,4960 Main St,Dallas,75238.0,430643.15374346124,2186.1672235044457,45,65.33151233656527,74.686341633646,Status_Conscious,Safety_Standard,52782,53.29,35.19,64.81,Med,False
prop_03961,4961 Main St,Dallas,75253.0,263865.7122281899,2064.110614429791,77,86.75058485708989,93.30983511422912,Family_Protector,Impact_Report_Standard,115972,39.28,77.31,22.69,High,True
prop_03962,4962 Main St,Dallas,75226.0,143520.47488291186,2397.9563367667383,5,57.88909303688108,72.91945835726027,Status_Conscious,Premium_Showcase,134531,1.08,89.69,10.31,Med,True
prop_03963,4963 Main St,Dallas,75208.0,336139.44279247656,4102.424395621685,48,76.97573299588483,84.62497794127458,Proof_Seeker,Safety_Warranty,53708,8.63,35.81,64.19,Med,False
prop_03964,4964 Main St,Dallas,75212.0,472640.507855655,1632.2891774867053,46,84.58031474755197,110.19777734085334,Status_Conscious,Premium_Showcase,114699,24.2,76.47,23.53,,False
prop_03965,4965 Main St,Dallas,75209.0,501501.4035850336,3557.4048927322315,34,89.53524300083382,113.15512721454795,Status_Conscious,Impact_Report_Standard,37226,30.96,24.82,75.18,,False
prop_03966,4966 Main St,Dallas,75202.0,296431.923800992,1660.2426780015662,66,91.37485709670112,92.08744096587719,Proof_Seeker,Impact_Report_Standard,43573,7.19,29.05,70.95,High,False
prop_03967,4967 Main St,Dallas,75226.0,232607.6589387718,1808.310226591569,57,54.32351413754263,73.11459308542443,Family_Protector,Premium_Showcase,150688,39.07,100.0,0.0,Med,False
prop_03968,4968 Main St,Dallas,75223.0,473993.26898310485,2213.2569746443155,27,80.93179240572154,107.03918430235183,Proof_Seeker,Financing_Standard,43720,1.73,29.15,70.85,High,False
prop_03969,4969 Main St,Dallas,75224.0,405087.91890745074,3934.8697398297622,3,76.31023737052219,99.6990404480626,Family_Protector,Financing_Standard,45167,40.07,30.11,69.89,High,False
prop_03970,4970 Main St,Dallas,75235.0,232079.77515667546,1591.8500356269349,59,60.66024053651025,63.121553852690866,Status_Conscious,Premium_Standard,150688,39.07,100.0,0.0,Low,False
prop_03971,4971 Main St,Dallas,75231.0,408597.0218438126,3492.8447567355015,59,84.51369712242995,108.62630812678889,Deal_Hunter,Impact_Report_Premium,136250,64.13,90.83,9.17,High,False
prop_03972,4972 Main St,Dallas,75212.0,355020.6257838134,2616.29873957159,42,71.04546877674491,85.34702726871024,Deal_Hunter,Financing_Aggressive,52782,53.29,35.19,64.81,Med,False
prop_03973,4973 Main St,Dallas,75224.0,152578.37905847022,1783.1313546817037,60,72.25673293293119,101.79314808969295,Family_Protector,Impact_Report_Premium,62134,34.35,41.42,58.58,High,False
prop_03974,4974 Main St,Dallas,75208.0,497562.166720392,2120.6398010100875,51,63.79559038261842,81.20883392542855,Status_Conscious,Financing_Aggressive,83827,76.15,55.88,44.12,Med,False
prop_03975,4975 Main St,Dallas,75218.0,225920.8150187939,2976.9897891257074,28,76.03468220102009,72.01973235383397,Family_Protector,Premium_Showcase,54505,55.69,36.34,63.66,Med,False
prop_03976,4976 Main St,Dallas,75223.0,363115.76508217945,2491.0219752995727,71,73.15774727296366,109.59444334889275,Proof_Seeker,Premium_Showcase,51406,31.45,34.27,65.73,High,False
prop_03977,4977 Main St,Dallas,75206.0,360826.24606746907,3416.3629669663237,54,71.13890306814967,97.61717634182075,Proof_Seeker,Financing_Aggressive,74450,84.62,49.63,50.37,High,False
prop_03978,4978 Main St,Dallas,75231.0,430718.81709849846,3252.8243422311702,46,87.85062581187987,117.37589432330368,Proof_Seeker,Financing_Standard,42985,0.82,28.66,71.34,,False
prop_03979,4979 Main St,Dallas,75209.0,401149.3538100708,1950.7218178904423,28,81.38473863012705,118.08777416515245,Deal_Hunter,Impact_Report_Standard,43720,1.73,29.15,70.85,,False
prop_03980,4980 Main St,Dallas,75249.0,274113.68339713494,1418.7291145892495,54,78.29492940409084,106.10803598849397,Proof_Seeker,Safety_Standard,50662,10.17,33.77,66.23,High,False
prop_03981,4981 Main St,Dallas,75204.0,135451.01283446213,3990.892723468486,56,86.00674278545668,91.49780829484645,Proof_Seeker,Impact_Report_Premium,119044,57.15,79.36,20.64,High,False
prop_03982,4982 Main St,Dallas,75253.0,516543.9312702931,2644.9954301544976,22,58.883910394658926,80.19620465246058,Proof_Seeker,Premium_Showcase,45300,9.3,30.2,69.8,Med,False
prop_03983,4983 Main St,Dallas,75206.0,458638.7852803953,2448.054815763006,30,84.99351676934198,118.98769992903271,Proof_Seeker,Safety_Warranty,37226,30.96,24.82,75.18,,False
prop_03984,4984 Main St,Dallas,75248.0,448795.8174255287,2336.0936951920103,47,63.29349493112084,83.62382721003803,Deal_Hunter,Safety_Standard,130070,42.3,86.71,13.29,Med,False
prop_03985,4985 Main St,Dallas,75202.0,188231.6570416269,3187.56079981174,50,73.26246055566223,88.29537002778389,Family_Protector,Safety_Warranty,128000,51.3,85.33,14.67,Med,False
prop_03986,4986 Main St,Dallas,75227.0,432524.1471823513,2105.583114270974,45,71.92196869797131,81.85423162238848,Proof_Seeker,Impact_Report_Premium,52782,53.29,35.19,64.81,Med,False
prop_03987,4987 Main St,Dallas,75228.0,312878.16120209714,1463.276576184234,46,81.15253722575942,91.74148493084286,Status_Conscious,Impact_Report_Premium,50662,10.17,33.77,66.23,High,False
prop_03988,4988 Main St,Dallas,75206.0,512139.5930334174,2324.852737785122,64,65.92832125817301,72.63006683563371,Deal_Hunter,Impact_Report_Premium,83827,76.15,55.88,44.12,Med,False
prop_03989,4989 Main St,Dallas,75209.0,224582.0984407915,1207.3360699670966,43,54.4442106691617,70.71125000743568,Deal_Hunter,Financing_Standard,124250,28.56,82.83,17.17,Med,True
prop_03990,4990 Main St,Dallas,75248.0,244037.67353264926,1543.0691538426609,34,78.24684555626496,96.76792880737638,Status_Conscious,Impact_Report_Premium,49663,11.88,33.11,66.89,High,False
prop_03991,4991 Main St,Dallas,75249.0,175075.4967402533,3454.5277168870907,51,84.65025554822802,101.60145693507826,Family_Protector,Financing_Standard,119044,57.15,79.36,20.64,High,False
prop_03992,4992 Main St,Dallas,75238.0,407261.1251167777,2552.6819222406352,48,78.33101778089855,101.83439332080643,Status_Conscious,Premium_Standard,94451,3.07,62.97,37.03,High,False
prop_03993,4993 Main St,Dallas,75235.0,399964.0377526523,1369.9861048008254,55,83.36495959828613,95.49638724180288,Family_Protector,Impact_Report_Standard,114699,24.2,76.47,23.53,High,False
prop_03994,4994 Main St,Dallas,75249.0,232740.37822384463,2555.8168190268107,73,87.59525565009457,91.18857443701803,Status_Conscious,Financing_Standard,71723,39.45,47.82,52.18,High,False
prop_03995,4995 Main St,Dallas,75241.0,450973.0230906169,2156.822720570017,46,54.63578299215709,80.56406519193362,Family_Protector,Impact_Report_Premium,72031,25.98,48.02,51.98,Med,False
prop_03996,4996 Main St,Dallas,75230.0,239777.2526396807,1753.9043476315326,41,64.74995782371023,70.33424819617575,Status_Conscious,Impact_Report_Premium,124250,28.56,82.83,17.17,Med,False
prop_03997,4997 Main St,Dallas,75248.0,504417.5036656634,1978.8101056793532,64,85.03390779408292,107.32094751994997,Proof_Seeker,Impact_Report_Standard,51406,31.45,34.27,65.73,High,False
prop_03998,4998 Main St,Dallas,75223.0,359223.7918705393,1870.1588199851337,48,63.338687401241934,79.27248781264507,Family_Protector,Safety_Warranty,130070,42.3,86.71,13.29,Med,False
prop_03999,4999 Main St,Dallas,75230.0,172131.0165577634,2767.88430362905,39,63.06852451120512,71.06544496197608,Family_Protector,Financing_Aggressive,119342,17.28,79.56,20.44,Med,False
prop_04000,5000 Main St,Dallas,75204.0,204481.40331955932,1263.3210415898832,8,68.87916348741862,70.22301883704947,Deal_Hunter,Financing_Aggressive,46667,49.3,31.11,68.89,Med,False
prop_04001,5001 Main St,Dallas,75248.0,130495.80786164285,3881.9730318983,74,82.21507259928877,88.78757282920203,Status_Conscious,Impact_Report_Standard,119044,57.15,79.36,20.64,Med,False
prop_04002,5002 Main St,Dallas,75206.0,188565.2201681095,3836.304139839378,52,79.53426005285135,92.82234890391611,Deal_Hunter,Safety_Warranty,82773,18.8,55.18,44.82,High,True
prop_04003,5003 Main St,Dallas,75237.0,244017.1480282325,1841.6987273353593,61,84.42544488692646,90.24116966475701,Status_Conscious,Safety_Warranty,117740,18.31,78.49,21.51,High,False
prop_04004,5004 Main St,Dallas,75253.0,199893.86887356333,1795.7102671923517,53,75.31331223430739,87.65939707387335,Family_Protector,Premium_Standard,62134,34.35,41.42,58.58,Med,False
prop_04005,5005 Main St,Dallas,75202.0,292739.30391370226,1382.8047543220787,50,86.58498811979936,91.63921207271594,Status_Conscious,Financing_Aggressive,50662,10.17,33.77,66.23,High,False
prop_04006,5006 Main St,Dallas,75228.0,379779.75168289396,3310.5285120642425,33,57.34418393908479,74.97457210105391,Status_Conscious,Safety_Warranty,73234,44.14,48.82,51.18,Med,False
prop_04007,5007 Main St,Dallas,75207.0,215820.57248372745,3458.9337866057845,51,83.70473548479796,101.76995104668397,Family_Protector,Premium_Showcase,83842,6.38,55.89,44.11,High,True
prop_04008,5008 Main St,Dallas,75254.0,145936.6264217849,2660.299534846423,65,76.35323519873967,86.37610479274264,Proof_Seeker,Impact_Report_Premium,71302,16.11,47.53,52.47,Med,False
prop_04009,5009 Main St,Dallas,75209.0,239635.69034817064,2615.780539602526,75,95.9605548005845,90.94757988665869,Family_Protector,Safety_Warranty,71723,39.45,47.82,52.18,High,False
prop_04010,5010 Main St,Dallas,75249.0,173145.5996874315,3057.7595948492026,4,65.20919134577402,69.46760013386913,Deal_Hunter,Premium_Standard,134531,1.08,89.69,10.31,Low,False
prop_04011,5011 Main St,Dallas,75249.0,380422.8527379625,2842.133808132807,39,86.24508233417465,112.92239856410237,Proof_Seeker,Safety_Warranty,37226,30.96,24.82,75.18,,False
prop_04012,5012 Main St,Dallas,75231.0,356912.99947358796,3557.291962811867,26,54.32687170920537,85.28525775716659,Deal_Hunter,Financing_Standard,58934,19.43,39.29,60.71,Med,False
prop_04013,5013 Main St,Dallas,75241.0,378265.6776968637,2475.836986796624,47,92.66377598989254,108.68748090681005,Status_Conscious,Financing_Aggressive,47210,2.17,31.47,68.53,High,False
prop_04014,5014 Main St,Dallas,75253.0,145069.24434663155,2795.2741134088737,4,59.31370059083392,70.13175322988215,Deal_Hunter,Impact_Report_Standard,134531,1.08,89.69,10.31,Med,False
prop_04015,5015 Main St,Dallas,75224.0,465947.7097045747,1901.330893988982,13,61.70832053234459,73.00391369345392,Status_Conscious,Impact_Report_Premium,78490,55.05,52.33,47.67,Med,False
prop_04016,5016 Main St,Dallas,75224.0,222828.09399687639,1503.2930263364804,46,55.80130065269506,68.66519658313453,Status_Conscious,Impact_Report_Standard,124250,28.56,82.83,17.17,Low,False
prop_04017,5017 Main St,Dallas,75218.0,466919.6481802474,2618.440931359943,53,86.01699931875488,105.8710766232661,Proof_Seeker,Impact_Report_Standard,51406,31.45,34.27,65.73,High,False
prop_04018,5018 Main St,Dallas,75249.0,433552.2661787449,2314.990519044225,51,59.74275507368004,81.90683315971101,Proof_Seeker,Financing_Aggressive,83827,76.15,55.88,44.12,Med,False
prop_04019,5019 Main St,Dallas,75220.0,462643.09448821354,3947.9767893645676,28,55.028799774845936,87.32181400156064,Family_Protector,Premium_Showcase,58934,19.43,39.29,60.71,Med,False
prop_04020,5020 Main St,Dallas,75223.0,459807.84810650937,3230.4766331587825,54,73.09771850950565,84.40440250443835,Proof_Seeker,Impact_Report_Standard,53708,8.63,35.81,64.19,Med,False
prop_04021,5021 Main St,Dallas,75201.0,550054.0474859972,1957.8275433192812,65,70.57185059853494,80.2893168502307,Deal_Hunter,Premium_Standard,83827,76.15,55.88,44.12,Med,False
prop_04022,5022 Main St,Dallas,75214.0,539303.0751375798,1990.129261846359,48,84.42739686804211,101.33540888312893,Family_Protector,Safety_Warranty,51406,31.45,34.27,65.73,High,False
prop_04023,5023 Main St,Dallas,75209.0,156565.97383071162,2653.405940734009,5,63.75958266865829,71.90558669412572,Deal_Hunter,Premium_Showcase,134531,1.08,89.69,10.31,Med,False
prop_04024,5024 Main St,Dallas,75253.0,274081.5945575972,1488.6285451996732,50,56.86224502665026,64.13573699101975,Deal_Hunter,Premium_Standard,150688,39.07,100.0,0.0,Low,False
prop_04025,5025 Main St,Dallas,75206.0,213910.01488792698,1421.9222101103128,40,61.76168236548111,74.29614928276669,Status_Conscious,Impact_Report_Premium,124250,28.56,82.83,17.17,Med,False
prop_04026,5026 Main St,Dallas,75209.0,179590.00483619986,2637.3270705411733,47,64.08686516039973,67.6882481733628,Deal_Hunter,Impact_Report_Standard,119342,17.28,79.56,20.44,Low,False
prop_04027,5027 Main St,Dallas,75231.0,375442.1096847796,3629.6397325237963,3,69.49866540573453,109.77854736643317,Deal_Hunter,Safety_Standard,45167,40.07,30.11,69.89,High,False
prop_04028,5028 Main St,Dallas,75204.0,418195.885775216,3085.703213330529,4,73.8461168766643,107.47964566828267,Deal_Hunter,Premium_Showcase,45167,40.07,30.11,69.89,High,False
prop_04029,5029 Main St,Dallas,75243.0,140163.0843287292,2230.908111781318,40,64.77068986062135,66.83475488407522,Family_Protector,Safety_Standard,119342,17.28,79.56,20.44,Low,True
prop_04030,5030 Main St,Dallas,75223.0,235826.50698806666,3477.140980676741,58,78.0785841434068,105.6604606531173,Proof_Seeker,Premium_Standard,47047,72.08,31.36,68.64,High,False
prop_04031,5031 Main St,Dallas,75224.0,428681.378196712,1494.2932959489515,50,96.67285101656958,103.03515237475239,Proof_Seeker,Safety_Warranty,112782,0.0,75.19,24.81,High,False
prop_04032,5032 Main St,Dallas,75207.0,362328.7732908222,2836.877915368152,26,56.80104194461978,79.61658174577592,Proof_Seeker,Impact_Report_Standard,73234,44.14,48.82,51.18,Med,False
prop_04033,5033 Main St,Dallas,75227.0,196194.07907320873,3058.7139564541617,47,82.57771934199482,100.4698168320425,Proof_Seeker,Safety_Warranty,71302,16.11,47.53,52.47,High,False
prop_04034,5034 Main St,Dallas,75212.0,128107.29812123947,2997.6044129194925,42,63.46668406663205,70.86553712089936,Deal_Hunter,Premium_Standard,119342,17.28,79.56,20.44,Med,False
prop_04035,5035 Main St,Dallas,75227.0,260502.5157376483,2133.622649054602,29,87.89614698183097,99.88991644311017,Family_Protector,Safety_Warranty,49750,1.65,33.17,66.83,High,False
prop_04036,5036 Main St,Dallas,75209.0,371049.50004686764,3458.718752151521,42,81.66742878859401,91.56270587960887,Proof_Seeker,Financing_Standard,93398,35.94,62.27,37.73,High,True
prop_04037,5037 Main St,Dallas,75206.0,229686.32952475303,3715.994144677509,29,64.78620560946487,67.20595937744672,Deal_Hunter,Impact_Report_Premium,58058,56.17,38.71,61.29,Low,False
prop_04038,5038 Main St,Dallas,75229.0,193061.38683953017,1234.1984059605463,63,75.7773779642824,89.73960575809724,Family_Protector,Premium_Standard,83555,10.67,55.7,44.3,Med,False
prop_04039,5039 Main St,Dallas,75254.0,396949.60695727105,1236.28712603565,47,79.16509187550413,94.4108515054679,Deal_Hunter,Safety_Warranty,50662,10.17,33.77,66.23,High,False
prop_04040,5040 Main St,Dallas,75217.0,462000.1769755852,1898.8553153800433,44,54.8249018112208,86.2769655939486,Proof_Seeker,Financing_Standard,130070,42.3,86.71,13.29,Med,False
prop_04041,5041 Main St,Dallas,75204.0,208666.8169050498,2951.708778623405,57,72.10602082740449,100.35770305641097,Family_Protector,Impact_Report_Standard,47047,72.08,31.36,68.64,High,False
prop_04042,5042 Main St,Dallas,75217.0,360362.723841326,2106.9929741418646,17,54.84851968854316,80.33189151195714,Family_Protector,Safety_Standard,78490,55.05,52.33,47.67,Med,False
prop_04043,5043 Main St,Dallas,75218.0,142664.68343809055,3610.9054980205988,65,85.88854914744587,85.85275635974762,Proof_Seeker,Safety_Warranty,119044,57.15,79.36,20.64,Med,False
prop_04044,5044 Main St,Dallas,75228.0,404864.0583158016,4183.402966631241,53,76.33035088519503,78.86723363507656,Status_Conscious,Impact_Report_Standard,53708,8.63,35.81,64.19,Med,False
prop_04045,5045 Main St,Dallas,75210.0,361555.5970858694,3410.6354870132814,3,78.70663162429992,97.71820634645788,Status_Conscious,Financing_Standard,45167,40.07,30.11,69.89,High,False
prop_04046,5046 Main St,Dallas,75249.0,481002.7793111404,3322.715682223087,29,65.81038477128196,74.89288285186701,Family_Protector,Safety_Warranty,45300,9.3,30.2,69.8,Med,False
prop_04047,5047 Main St,Dallas,75206.0,344057.96794552176,1687.3348277444074,10,81.23815578069122,101.5847892730121,Proof_Seeker,Premium_Showcase,36724,58.5,24.48,75.52,High,False
prop_04048,5048 Main St,Dallas,75220.0,149306.34086660377,1190.1570173362834,8,67.25501615839713,74.87954130812412,Status_Conscious,Impact_Report_Standard,46667,49.3,31.11,68.89,Med,False
prop_04049,5049 Main St,Dallas,75210.0,242066.3294682608,1567.435338170743,53,104.42856726803473,101.9512690347941,Family_Protector,Financing_Aggressive,43573,7.19,29.05,70.95,High,False
prop_04050,5050 Main St,Dallas,75226.0,584593.5066224255,1561.5596901616377,25,92.83562740516061,114.33707792555762,Status_Conscious,Premium_Showcase,29124,39.76,19.42,80.58,,False
prop_04051,5051 Main St,Dallas,75216.0,266675.2789320593,1375.6583984323797,36,78.34325266134108,96.12727436140185,Deal_Hunter,Impact_Report_Premium,49821,40.97,33.21,66.79,High,False
prop_04052,5052 Main St,Dallas,75220.0,194783.8238661143,2166.3759803838393,56,84.94800278450501,86.45096397722904,Family_Protector,Financing_Aggressive,71302,16.11,47.53,52.47,Med,False
prop_04053,5053 Main St,Dallas,75218.0,213543.26139291687,1760.8853183400736,51,85.83958519058515,102.85280898040948,Deal_Hunter,Financing_Aggressive,117740,18.31,78.49,21.51,High,False
prop_04054,5054 Main St,Dallas,75207.0,354241.2914342784,1713.9328635259214,32,56.7815067396368,70.68735270493328,Deal_Hunter,Financing_Standard,63500,58.58,42.33,57.67,Med,False
prop_04055,5055 Main St,Dallas,75229.0,352608.27657271444,3504.4692260767597,47,63.04079839077384,82.4992228928666,Proof_Seeker,Safety_Warranty,53708,8.63,35.81,64.19,Med,False
prop_04056,5056 Main St,Dallas,75206.0,183869.92793031712,2708.6147453484436,43,64.74346234191106,69.18554133644483,Proof_Seeker,Financing_Aggressive,119342,17.28,79.56,20.44,Low,False
prop_04057,5057 Main St,Dallas,75214.0,443253.459912365,2560.3129548788543,34,66.20232291919234,77.2102012171155,Proof_Seeker,Impact_Report_Standard,52782,53.29,35.19,64.81,Med,False
prop_04058,5058 Main St,Dallas,75237.0,409638.9555813109,2670.514742577467,53,81.06394759978981,88.51441083912937,Deal_Hunter,Safety_Warranty,93398,35.94,62.27,37.73,Med,False
prop_04059,5059 Main St,Dallas,75207.0,435875.487568242,2813.1064038345003,51,85.89071096293796,105.90167114046642,Family_Protector,Impact_Report_Premium,181944,49.04,100.0,0.0,High,False
prop_04060,5060 Main St,Dallas,75235.0,502066.86358867085,2147.3509224993218,13,57.04578157651771,72.3309377917162,Proof_Seeker,Impact_Report_Premium,78490,55.05,52.33,47.67,Med,False
prop_04061,5061 Main St,Dallas,75224.0,478706.1093728814,3750.4474291281363,50,69.60952113489567,79.02619949655585,Status_Conscious,Financing_Aggressive,53708,8.63,35.81,64.19,Med,True
prop_04062,5062 Main St,Dallas,75212.0,238202.502137441,4096.635547638589,49,85.11043559155559,95.86255769862248,Status_Conscious,Safety_Standard,128000,51.3,85.33,14.67,High,False
prop_04063,5063 Main St,Dallas,75217.0,203641.25220530113,2743.7156614299224,64,86.34749803747343,101.50211259586705,Proof_Seeker,Impact_Report_Premium,71302,16.11,47.53,52.47,High,False
prop_04064,5064 Main St,Dallas,75241.0,194407.902822123,2750.718523891132,44,84.27071376904152,103.50132611473269,Family_Protector,Financing_Aggressive,83842,6.38,55.89,44.11,High,False
prop_04065,5065 Main St,Dallas,75217.0,151562.33401803655,1685.5689461160543,52,81.89414118985968,87.98977602552564,Deal_Hunter,Premium_Showcase,62134,34.35,41.42,58.58,Med,False
prop_04066,5066 Main St,Dallas,75230.0,536296.2759588487,3364.152764597703,3,81.08361420091002,98.56439078918831,Proof_Seeker,Safety_Standard,45167,40.07,30.11,69.89,High,False
prop_04067,5067 Main St,Dallas,75201.0,397308.904756745,3030.7131007733387,4,77.71089849786632,94.14490029621341,Status_Conscious,Impact_Report_Premium,45167,40.07,30.11,69.89,High,False
prop_04068,5068 Main St,Dallas,75204.0,264971.24123983,2369.1112425061324,63,81.05963415038889,93.10507629655285,Proof_Seeker,Impact_Report_Premium,71723,39.45,47.82,52.18,High,False
prop_04069,5069 Main St,Dallas,75249.0,131119.9958978698,2749.113496413467,48,61.442391268012045,67.03977786841803,Family_Protector,Financing_Standard,119342,17.28,79.56,20.44,Low,False
prop_04070,5070 Main St,Dallas,75208.0,479361.2128694677,2755.772533241414,49,73.95448957293482,108.40823706934883,Deal_Hunter,Safety_Warranty,51406,31.45,34.27,65.73,High,False
prop_04071,5071 Main St,Dallas,75211.0,381542.5198414638,3628.629970433702,3,67.92761859901383,109.94677767390306,Family_Protector,Impact_Report_Premium,45167,40.07,30.11,69.89,High,False
prop_04072,5072 Main St,Dallas,75208.0,408868.23555352533,3275.4292241781586,46,64.27205656626667,77.7255644978303,Status_Conscious,Financing_Standard,82917,31.46,55.28,44.72,Med,False
prop_04073,5073 Main St,Dallas,75210.0,178894.59053141752,3288.9201670131965,66,59.25431114286115,75.44871790795412,Family_Protector,Safety_Warranty,144375,82.51,96.25,3.75,Med,False
prop_04074,5074 Main St,Dallas,75253.0,171768.19828618527,4214.182091299186,46,81.37787425615228,88.02057234025435,Status_Conscious,Impact_Report_Premium,128000,51.3,85.33,14.67,Med,False
prop_04075,5075 Main St,Dallas,75224.0,197495.8570441249,2861.7475676184263,23,65.61624171430647,65.46527130230382,Proof_Seeker,Financing_Aggressive,50917,63.77,33.94,66.06,Low,False
prop_04076,5076 Main St,Dallas,75249.0,185304.87770677314,2067.4258956169733,59,86.59285174792102,94.46582933496771,Proof_Seeker,Premium_Standard,62134,34.35,41.42,58.58,High,False
prop_04077,5077 Main St,Dallas,75243.0,465431.0790160809,2779.9139877740413,49,78.79430783326423,99.91981750213024,Status_Conscious,Financing_Aggressive,94451,3.07,62.97,37.03,High,False
prop_04078,5078 Main St,Dallas,75214.0,138483.11426671405,2306.5801712706675,5,57.773784258074244,64.43091187541764,Status_Conscious,Impact_Report_Standard,134531,1.08,89.69,10.31,Low,False
prop_04079,5079 Main St,Dallas,75248.0,248918.45272053915,1732.7560550888884,52,64.82341646274044,67.9402421710725,Proof_Seeker,Impact_Report_Standard,150688,39.07,100.0,0.0,Low,False
prop_04080,5080 Main St,Dallas,75214.0,438885.4571125617,2075.5919014391493,32,91.53737508632595,105.31671851866277,Deal_Hunter,Impact_Report_Standard,29124,39.76,19.42,80.58,High,False
prop_04081,5081 Main St,Dallas,75243.0,396952.9367703384,2522.7876679283318,40,85.63179006879362,110.18574276768435,Family_Protector,Financing_Standard,47210,2.17,31.47,68.53,,False
prop_04082,5082 Main St,Dallas,75248.0,201829.0398309481,1783.1644766429451,49,63.54454358180634,71.55591134101651,Deal_Hunter,Premium_Standard,150688,39.07,100.0,0.0,Med,True
prop_04083,5083 Main St,Dallas,75206.0,511023.90924100246,2893.7313305411403,51,90.45560225105302,101.56059330937923,Family_Protector,Financing_Standard,42985,0.82,28.66,71.34,High,False
prop_04084,5084 Main St,Dallas,75235.0,224810.9767337259,2494.916988177741,59,71.0833260619834,71.68246066469936,Family_Protector,Impact_Report_Standard,144375,82.51,96.25,3.75,Med,False
prop_04085,5085 Main St,Dallas,75241.0,407068.65987753536,4594.2924858088145,54,80.6907378517654,103.82899072867106,Deal_Hunter,Impact_Report_Standard,136250,64.13,90.83,9.17,High,False
prop_04086,5086 Main St,Dallas,75208.0,248749.64135494456,3844.208802754518,34,56.0134279911137,70.64002034897072,Deal_Hunter,Financing_Aggressive,58884,7.76,39.26,60.74,Med,False
prop_04087,5087 Main St,Dallas,75231.0,261756.46067704522,1275.560493853376,49,77.37768455969035,91.32628039013674,Deal_Hunter,Impact_Report_Premium,83555,10.67,55.7,44.3,High,False
prop_04088,5088 Main St,Dallas,75226.0,219159.1269749385,1673.9510324293299,58,73.67549924231533,92.30204784079686,Status_Conscious,Premium_Standard,83555,10.67,55.7,44.3,High,False
prop_04089,5089 Main St,Dallas,75249.0,343749.72718114074,2669.1636959206394,34,64.05532223865866,73.63009816359569,Proof_Seeker,Impact_Report_Standard,52782,53.29,35.19,64.81,Med,False
prop_04090,5090 Main St,Dallas,75227.0,196220.37394617926,3129.0747523857335,53,76.92903303776357,98.49870591147251,Family_Protector,Financing_Aggressive,82773,18.8,55.18,44.82,High,True
prop_04091,5091 Main St,Dallas,75224.0,531024.4718376695,3529.7507248597103,43,81.96578747731829,99.37458620644271,Family_Protector,Financing_Standard,37226,30.96,24.82,75.18,High,False
prop_04092,5092 Main St,Dallas,75208.0,275782.4796193364,2625.1586742587942,35,63.71925464513554,63.54800956282401,Proof_Seeker,Safety_Warranty,54505,55.69,36.34,63.66,Low,True
prop_04093,5093 Main St,Dallas,75223.0,255605.47203126905,1677.7117964274132,65,85.49844514200274,91.10293998644381,Status_Conscious,Financing_Aggressive,83555,10.67,55.7,44.3,High,False
prop_04094,5094 Main St,Dallas,75243.0,449420.1455106899,3525.1109173898767,3,68.05787895144127,91.6866937240806,Proof_Seeker,Safety_Warranty,45167,40.07,30.11,69.89,High,False
