rank,priority_tier,lead_score,conversion_probability,address,city,zip_code,hail_size,roof_age,property_value,estimated_claim_value,recommended_action,property_id,sii_score,risk_score
3490,B,83.0,0.06,3932 Main St,Dallas,75224.0,2.5,28,250883,8750.0,PRIORITY_OUTREACH,prop_02932,66.71334511809754,66.43345391254891
3491,B,83.0,0.06,3933 Main St,Dallas,75237.0,2.5,50,224847,8750.0,PRIORITY_OUTREACH,prop_02933,67.22126476486207,65.55414950397632
3492,B,83.0,0.06,3593 Main St,Dallas,75212.0,2.4,22,203337,8750.0,PRIORITY_OUTREACH,prop_02593,76.17212253393731,61.64059491137736
3493,B,83.0,0.06,4915 Main St,Dallas,75227.0,2.4,55,260031,8750.0,PRIORITY_OUTREACH,prop_03915,65.20326991575901,59.10615681783483
3494,B,83.0,0.06,4921 Main St,Dallas,75220.0,2.4,36,280300,8750.0,PRIORITY_OUTREACH,prop_03921,72.93985497880522,58.83738947955167
3495,B,83.0,0.06,3021 Main St,Dallas,75201.0,2.5,55,291589,8750.0,PRIORITY_OUTREACH,prop_02021,66.73229427603638,65.23179340423597
3496,B,83.0,0.05,1302 Main St,Dallas,75210.0,2.5,11,447608,8750.0,PRIORITY_OUTREACH,prop_00302,102.56672730597307,67.83199913337178
3497,B,83.0,0.05,1305 Main St,Dallas,75224.0,2.7,10,431351,8750.0,PRIORITY_OUTREACH,prop_00305,96.80901391087212,82.28156076554491
3498,B,83.0,0.06,3345 Main St,Dallas,75220.0,2.4,46,210535,8750.0,PRIORITY_OUTREACH,prop_02345,69.3823842274395,59.39209264274952
3499,B,83.0,0.06,3354 Main St,Dallas,75249.0,2.4,70,202110,8750.0,PRIORITY_OUTREACH,prop_02354,74.10485139200503,60.193921971377655
3500,B,83.0,0.06,3315 Main St,Dallas,75235.0,2.3,55,229347,8750.0,PRIORITY_OUTREACH,prop_02315,76.19540826268015,55.1342203600498
3501,B,83.0,0.06,2535 Main St,Dallas,75248.0,2.3,34,283912,8750.0,PRIORITY_OUTREACH,prop_01535,71.40203644107382,56.029636437839606
3502,B,83.0,0.06,3274 Main St,Dallas,75248.0,2.4,69,224156,8750.0,PRIORITY_OUTREACH,prop_02274,66.21973202612116,61.37030448340529
3503,B,83.0,0.06,3338 Main St,Dallas,75216.0,2.4,22,231085,8750.0,PRIORITY_OUTREACH,prop_02338,63.05764907893471,60.405367628625385
3504,B,83.0,0.06,3690 Main St,Dallas,75231.0,2.4,44,263157,8750.0,PRIORITY_OUTREACH,prop_02690,63.046478059025,59.75579663787035
3505,B,83.0,0.06,2235 Main St,Dallas,75207.0,2.4,27,259438,8750.0,PRIORITY_OUTREACH,prop_01235,74.00109212964583,58.97454490183343
3506,B,83.0,0.06,4504 Main St,Dallas,75253.0,2.4,29,217731,8750.0,PRIORITY_OUTREACH,prop_03504,75.49267527151177,61.149708742391226
3507,B,83.0,0.05,1563 Main St,Dallas,75216.0,2.6,13,411697,8750.0,PRIORITY_OUTREACH,prop_00563,103.82652054025594,73.2042787250181
3508,B,83.0,0.06,1573 Main St,Dallas,75238.0,2.3,46,260317,8750.0,PRIORITY_OUTREACH,prop_00573,72.81920958343727,54.737153265337255
3509,B,83.0,0.05,2453 Main St,Dallas,75238.0,2.6,14,433736,8750.0,PRIORITY_OUTREACH,prop_01453,92.00151165861476,75.70298570863051
3510,B,83.0,0.06,4304 Main St,Dallas,75241.0,2.4,26,232526,8750.0,PRIORITY_OUTREACH,prop_03304,65.51629075361886,62.49350391966288
3511,B,83.0,0.05,4332 Main St,Dallas,75212.0,2.5,11,410835,8750.0,PRIORITY_OUTREACH,prop_03332,91.77739031134004,68.93260756170767
3512,B,83.0,0.05,2509 Main St,Dallas,75231.0,2.6,10,453488,8750.0,PRIORITY_OUTREACH,prop_01509,96.12531462715798,73.30136007326897
3513,B,83.0,0.06,4490 Main St,Dallas,75226.0,2.4,58,221469,8750.0,PRIORITY_OUTREACH,prop_03490,67.78450329173076,59.82876212720556
3514,B,83.0,0.06,3244 Main St,Dallas,75210.0,2.5,21,208252,8750.0,PRIORITY_OUTREACH,prop_02244,64.80656451189736,63.95644398833839
3515,B,83.0,0.06,3247 Main St,Dallas,75226.0,2.4,29,257831,8750.0,PRIORITY_OUTREACH,prop_02247,71.05038538429649,62.6949038927896
3516,B,83.0,0.06,4856 Main St,Dallas,75231.0,2.4,43,276565,8750.0,PRIORITY_OUTREACH,prop_03856,68.2712467365361,60.05905527192725
3517,B,83.0,0.06,2304 Main St,Dallas,75210.0,2.4,27,219516,8750.0,PRIORITY_OUTREACH,prop_01304,73.78511388491366,56.81081520591116
3518,B,83.0,0.06,2313 Main St,Dallas,75208.0,2.4,49,238510,8750.0,PRIORITY_OUTREACH,prop_01313,75.64615461143057,57.36369589047152
3519,B,83.0,0.06,2010 Main St,Dallas,75218.0,2.3,58,255388,8750.0,PRIORITY_OUTREACH,prop_01010,76.99331397608215,55.64246064691376
3520,B,83.0,0.06,3999 Main St,Dallas,75217.0,2.4,24,241641,8750.0,PRIORITY_OUTREACH,prop_02999,66.83179087831881,61.87489759422181
3521,B,83.0,0.06,4003 Main St,Dallas,75211.0,2.4,27,228109,8750.0,PRIORITY_OUTREACH,prop_03003,68.96573366870169,59.57305205728285
3522,B,83.0,0.06,4828 Main St,Dallas,75228.0,2.4,29,237336,8750.0,PRIORITY_OUTREACH,prop_03828,63.95781407503275,57.08769729790162
3523,B,83.0,0.06,4830 Main St,Dallas,75216.0,2.4,44,227201,8750.0,PRIORITY_OUTREACH,prop_03830,66.23074504910484,58.8408168695307
3524,B,83.0,0.06,4832 Main St,Dallas,75254.0,2.4,43,259653,8750.0,PRIORITY_OUTREACH,prop_03832,76.92214466614081,61.635935136118285
3525,B,83.0,0.06,2703 Main St,Dallas,75216.0,2.5,38,213333,8750.0,PRIORITY_OUTREACH,prop_01703,68.94205264347242,64.9638914957576
3526,B,83.0,0.06,3362 Main St,Dallas,75238.0,2.4,58,295357,8750.0,PRIORITY_OUTREACH,prop_02362,72.7039851768434,58.39783751442115
3527,B,83.0,0.06,2818 Main St,Dallas,75249.0,2.5,33,240045,8750.0,PRIORITY_OUTREACH,prop_01818,76.77285494538435,65.91245526966544
3528,B,83.0,0.06,5086 Main St,Dallas,75208.0,2.3,34,248749,8750.0,PRIORITY_OUTREACH,prop_04086,70.64002034897072,56.0134279911137
3529,B,83.0,0.06,5092 Main St,Dallas,75208.0,2.5,35,275782,8750.0,PRIORITY_OUTREACH,prop_04092,63.54800956282401,63.71925464513554
3530,B,83.0,0.06,1091 Main St,Dallas,75241.0,2.3,47,227860,8750.0,PRIORITY_OUTREACH,prop_00091,71.39245595522203,54.65478489939239
3531,B,83.0,0.06,1092 Main St,Dallas,75237.0,2.3,39,277003,8750.0,PRIORITY_OUTREACH,prop_00092,66.61345500824656,56.422102024365095
3532,B,83.0,0.06,2193 Main St,Dallas,75249.0,2.5,28,271601,8750.0,PRIORITY_OUTREACH,prop_01193,70.1493626114054,63.82999140452176
3533,B,83.0,0.06,3740 Main St,Dallas,75218.0,2.5,32,207244,8750.0,PRIORITY_OUTREACH,prop_02740,71.00044285403409,65.94540361990018
3534,B,83.0,0.06,3751 Main St,Dallas,75229.0,2.4,27,210795,8750.0,PRIORITY_OUTREACH,prop_02751,63.63027488349672,59.1623168525607
3535,B,83.0,0.06,1723 Main St,Dallas,75223.0,2.4,39,250912,8750.0,PRIORITY_OUTREACH,prop_00723,71.47949410717186,61.0411231892578
3536,B,83.0,0.06,4282 Main St,Dallas,75226.0,2.3,40,277169,8750.0,PRIORITY_OUTREACH,prop_03282,73.69332881125413,56.1649227482364
3537,B,83.0,0.06,4288 Main St,Dallas,75223.0,2.4,71,223629,8750.0,PRIORITY_OUTREACH,prop_03288,72.40579635303597,59.0536157978358
3538,B,83.0,0.06,2473 Main St,Dallas,75216.0,2.4,39,258131,8750.0,PRIORITY_OUTREACH,prop_01473,71.63641690182224,61.19793575525802
3539,B,83.0,0.06,1575 Main St,Dallas,75216.0,2.4,29,224073,8750.0,PRIORITY_OUTREACH,prop_00575,74.50663152307008,57.29245794117147
3540,B,83.0,0.06,4508 Main St,Dallas,75248.0,2.5,36,224610,8750.0,PRIORITY_OUTREACH,prop_03508,69.95037783342885,64.90730523915447
3541,B,83.0,0.06,4516 Main St,Dallas,75210.0,2.5,30,250918,8750.0,PRIORITY_OUTREACH,prop_03516,68.19577676431413,64.27769187939576
3542,B,83.0,0.06,2553 Main St,Dallas,75218.0,2.4,36,239595,8750.0,PRIORITY_OUTREACH,prop_01553,63.40186758577989,61.97275779210458
3543,B,83.0,0.06,2710 Main St,Dallas,75218.0,2.3,52,211261,8750.0,PRIORITY_OUTREACH,prop_01710,68.1718221240522,56.617813781318254
3544,B,83.0,0.06,3607 Main St,Dallas,75206.0,2.4,51,201815,8750.0,PRIORITY_OUTREACH,prop_02607,67.24159330561388,60.13977526668079
3545,B,83.0,0.06,1212 Main St,Dallas,75204.0,2.4,58,249136,8750.0,PRIORITY_OUTREACH,prop_00212,70.79732928329845,61.0612026769971
3546,B,83.0,0.06,1224 Main St,Dallas,75217.0,2.3,57,295262,8750.0,PRIORITY_OUTREACH,prop_00224,64.03822748083644,56.573498751889936
3547,B,83.0,0.06,3009 Main St,Dallas,75220.0,2.4,27,218863,8750.0,PRIORITY_OUTREACH,prop_02009,74.51217084926434,60.55185123225953
3548,B,83.0,0.06,4012 Main St,Dallas,75238.0,2.5,28,219808,8750.0,PRIORITY_OUTREACH,prop_03012,73.42534128967695,63.89247885858988
3549,B,83.0,0.06,1972 Main St,Dallas,75253.0,2.4,30,294164,8750.0,PRIORITY_OUTREACH,prop_00972,72.73704149329542,59.333801813573
3550,B,83.0,0.06,2684 Main St,Dallas,75208.0,2.4,30,221377,8750.0,PRIORITY_OUTREACH,prop_01684,73.2372225058311,57.5526270900032
3551,B,83.0,0.06,4814 Main St,Dallas,75254.0,2.4,42,240862,8750.0,PRIORITY_OUTREACH,prop_03814,71.55525451617275,58.04306317034242
3552,B,83.0,0.06,1799 Main St,Dallas,75226.0,2.4,49,275268,8750.0,PRIORITY_OUTREACH,prop_00799,70.81760964497055,56.71067363132865
3553,B,83.0,0.06,4258 Main St,Dallas,75238.0,2.5,51,233934,8750.0,PRIORITY_OUTREACH,prop_03258,73.07290176239604,64.59624237722062
3554,B,83.0,0.06,2163 Main St,Dallas,75227.0,2.3,40,297349,8750.0,PRIORITY_OUTREACH,prop_01163,68.92530005193058,55.48131818211774
3555,B,83.0,0.06,3664 Main St,Dallas,75210.0,2.4,28,223834,8750.0,PRIORITY_OUTREACH,prop_02664,74.81500784734766,59.34532102640779
3556,B,83.0,0.06,5079 Main St,Dallas,75248.0,2.5,52,248918,8750.0,PRIORITY_OUTREACH,prop_04079,67.9402421710725,64.82341646274044
3557,B,83.0,0.06,5082 Main St,Dallas,75248.0,2.5,49,201829,8750.0,PRIORITY_OUTREACH,prop_04082,71.55591134101651,63.54454358180634
3558,B,83.0,0.06,2175 Main St,Dallas,75230.0,2.5,30,262477,8750.0,PRIORITY_OUTREACH,prop_01175,68.78401041386817,64.90773638030205
3559,B,83.0,0.06,2179 Main St,Dallas,75208.0,2.5,34,293469,8750.0,PRIORITY_OUTREACH,prop_01179,73.77463406748403,65.04901830843775
3560,B,83.0,0.06,2184 Main St,Dallas,75214.0,2.5,37,239843,8750.0,PRIORITY_OUTREACH,prop_01184,68.12854445186392,66.58725975155309
3561,B,83.0,0.06,3768 Main St,Dallas,75214.0,2.5,57,224164,8750.0,PRIORITY_OUTREACH,prop_02768,69.69858489265478,64.29968869039394
3562,B,83.0,0.06,4815 Main St,Dallas,75226.0,2.4,50,241841,8750.0,PRIORITY_OUTREACH,prop_03815,70.81085214356321,58.78301536619385
3563,B,83.0,0.06,4818 Main St,Dallas,75235.0,2.4,42,268603,8750.0,PRIORITY_OUTREACH,prop_03818,63.66251624183141,57.18504167195725
3564,B,83.0,0.06,4824 Main St,Dallas,75238.0,2.4,56,204631,8750.0,PRIORITY_OUTREACH,prop_03824,68.70919630633333,60.69261554698133
3565,B,83.0,0.06,4825 Main St,Dallas,75210.0,2.4,26,216688,8750.0,PRIORITY_OUTREACH,prop_03825,70.32642582923903,61.43624091374375
3566,B,83.0,0.06,3559 Main St,Dallas,75253.0,2.5,25,203870,8750.0,PRIORITY_OUTREACH,prop_02559,70.44934644564363,64.84078764246593
3567,B,83.0,0.06,3517 Main St,Dallas,75223.0,2.5,22,218786,8750.0,PRIORITY_OUTREACH,prop_02517,72.41560485155172,63.72108724808974
3568,B,83.0,0.05,4800 Main St,Dallas,75207.0,2.7,13,400597,8750.0,PRIORITY_OUTREACH,prop_03800,98.53255418577362,78.74537191507717
3569,B,83.0,0.06,1336 Main St,Dallas,75230.0,2.4,50,200053,8750.0,PRIORITY_OUTREACH,prop_00336,72.50778832361223,56.850276502176825
3570,B,83.0,0.06,1337 Main St,Dallas,75202.0,2.3,38,272544,8750.0,PRIORITY_OUTREACH,prop_00337,71.836312949787,55.28018876978082
3571,B,83.0,0.06,3098 Main St,Dallas,75202.0,2.4,67,211829,8750.0,PRIORITY_OUTREACH,prop_02098,67.25199433219487,63.08255677188146
3572,B,83.0,0.05,3794 Main St,Dallas,75241.0,2.6,12,452937,8750.0,PRIORITY_OUTREACH,prop_02794,102.40451933209717,74.64994647412632
3573,B,83.0,0.06,3801 Main St,Dallas,75230.0,2.3,44,241853,8750.0,PRIORITY_OUTREACH,prop_02801,72.61531269892217,54.18031134255047
3574,B,83.0,0.05,2962 Main St,Dallas,75229.0,2.6,10,462594,8750.0,PRIORITY_OUTREACH,prop_01962,109.1644154851906,72.74700205664396
3575,B,83.0,0.06,3778 Main St,Dallas,75217.0,2.5,30,228790,8750.0,PRIORITY_OUTREACH,prop_02778,72.8439282481569,64.97897534185343
3576,B,83.0,0.06,3786 Main St,Dallas,75253.0,2.3,46,222840,8750.0,PRIORITY_OUTREACH,prop_02786,75.12749382252814,55.07413679516334
3577,B,83.0,0.06,4293 Main St,Dallas,75248.0,2.3,45,263733,8750.0,PRIORITY_OUTREACH,prop_03293,71.70332858943091,56.51042810059004
3578,B,83.0,0.06,1988 Main St,Dallas,75220.0,2.3,54,202920,8750.0,PRIORITY_OUTREACH,prop_00988,65.94729634532388,55.45885808009478
3579,B,83.0,0.06,2269 Main St,Dallas,75223.0,2.4,49,200385,8750.0,PRIORITY_OUTREACH,prop_01269,66.16094686684667,60.35948452664788
3580,B,83.0,0.06,3892 Main St,Dallas,75212.0,2.4,52,264425,8750.0,PRIORITY_OUTREACH,prop_02892,74.0433678984395,61.001374588633446
3581,B,83.0,0.06,3896 Main St,Dallas,75223.0,2.3,32,239168,8750.0,PRIORITY_OUTREACH,prop_02896,68.04976214931972,55.95332399639831
3582,B,83.0,0.06,2068 Main St,Dallas,75231.0,2.3,35,257642,8750.0,PRIORITY_OUTREACH,prop_01068,74.65743329922083,54.8496517681368
3583,B,83.0,0.05,4785 Main St,Dallas,75207.0,2.5,14,442906,8750.0,PRIORITY_OUTREACH,prop_03785,98.56454833439136,69.32007171526988
3584,B,83.0,0.05,4791 Main St,Dallas,75226.0,2.6,14,456334,8750.0,PRIORITY_OUTREACH,prop_03791,96.1344892544124,73.98790370257035
3585,B,83.0,0.06,1342 Main St,Dallas,75235.0,2.5,31,212917,8750.0,PRIORITY_OUTREACH,prop_00342,63.84030516623579,64.28637104669465
3586,B,83.0,0.06,1975 Main St,Dallas,75226.0,2.3,49,256793,8750.0,PRIORITY_OUTREACH,prop_00975,76.67768739932755,55.90296017951007
3587,B,83.0,0.06,1804 Main St,Dallas,75206.0,2.4,28,230148,8750.0,PRIORITY_OUTREACH,prop_00804,68.09574995856826,61.78685649672812
3588,B,83.0,0.06,1545 Main St,Dallas,75227.0,2.4,32,294449,8750.0,PRIORITY_OUTREACH,prop_00545,76.73392413236357,63.096081448227146
3589,B,83.0,0.06,1524 Main St,Dallas,75237.0,2.3,56,278855,8750.0,PRIORITY_OUTREACH,prop_00524,67.20588262402886,55.07569521883607
3590,B,83.0,0.06,2594 Main St,Dallas,75224.0,2.3,47,228911,8750.0,PRIORITY_OUTREACH,prop_01594,65.85190175620406,54.8479718703063
3591,B,83.0,0.05,4243 Main St,Dallas,75249.0,2.5,12,404001,8750.0,PRIORITY_OUTREACH,prop_03243,103.93681984584192,68.0210545885629
3592,B,83.0,0.06,4247 Main St,Dallas,75241.0,2.5,29,221698,8750.0,PRIORITY_OUTREACH,prop_03247,70.83087815005598,65.72124796669581
3593,B,83.0,0.06,2457 Main St,Dallas,75231.0,2.4,46,247718,8750.0,PRIORITY_OUTREACH,prop_01457,64.90698848717925,59.051317483900014
3594,B,83.0,0.06,4027 Main St,Dallas,75249.0,2.5,53,258116,8750.0,PRIORITY_OUTREACH,prop_03027,66.43720648017816,65.310221172951
3595,B,83.0,0.06,4032 Main St,Dallas,75228.0,2.5,26,226377,8750.0,PRIORITY_OUTREACH,prop_03032,68.69609734142091,63.51753850650299
3596,B,83.0,0.05,1953 Main St,Dallas,75217.0,2.7,13,402178,8750.0,PRIORITY_OUTREACH,prop_00953,102.10086561230747,82.37413525833827
3597,B,83.0,0.06,1194 Main St,Dallas,75230.0,2.4,37,259562,8750.0,PRIORITY_OUTREACH,prop_00194,70.02026387778342,59.41689204520283
3598,B,83.0,0.05,4958 Main St,Dallas,75224.0,2.6,13,457563,8750.0,PRIORITY_OUTREACH,prop_03958,97.22053334622002,75.03594645377179
3599,B,83.0,0.06,4967 Main St,Dallas,75226.0,2.3,57,232607,8750.0,PRIORITY_OUTREACH,prop_03967,73.11459308542443,54.32351413754263
3600,B,83.0,0.06,4970 Main St,Dallas,75235.0,2.4,59,232079,8750.0,PRIORITY_OUTREACH,prop_03970,63.12155385269087,60.66024053651025
3601,B,83.0,0.06,2794 Main St,Dallas,75253.0,2.4,43,292420,8750.0,PRIORITY_OUTREACH,prop_01794,75.12098838376338,60.16390159649006
3602,B,83.0,0.06,2999 Main St,Dallas,75235.0,2.5,28,215806,8750.0,PRIORITY_OUTREACH,prop_01999,67.08560166997813,63.84126299361661
3603,B,83.0,0.06,3878 Main St,Dallas,75249.0,2.4,42,296234,8750.0,PRIORITY_OUTREACH,prop_02878,70.54438032413456,61.35293134207383
3604,B,83.0,0.06,4058 Main St,Dallas,75210.0,2.3,50,201985,8750.0,PRIORITY_OUTREACH,prop_03058,66.37175313136764,56.50721562046975
3605,B,83.0,0.06,3107 Main St,Dallas,75223.0,2.5,52,274742,8750.0,PRIORITY_OUTREACH,prop_02107,72.7079029630675,63.99416429788731
3606,B,83.0,0.06,4206 Main St,Dallas,75202.0,2.4,41,272946,8750.0,PRIORITY_OUTREACH,prop_03206,70.3160409714968,60.43696759757673
3607,B,83.0,0.06,1821 Main St,Dallas,75253.0,2.4,39,280833,8750.0,PRIORITY_OUTREACH,prop_00821,74.31867845811315,56.92607686626961
3608,B,83.0,0.06,4571 Main St,Dallas,75231.0,2.4,36,246954,8750.0,PRIORITY_OUTREACH,prop_03571,70.06458500579285,61.92422470675767
3609,B,83.0,0.06,3402 Main St,Dallas,75243.0,2.5,36,298689,8750.0,PRIORITY_OUTREACH,prop_02402,72.15822936155757,66.07124160594786
3610,B,83.0,0.06,2436 Main St,Dallas,75253.0,2.4,40,279819,8750.0,PRIORITY_OUTREACH,prop_01436,66.27452510167346,61.41043332869881
3611,B,83.0,0.06,1833 Main St,Dallas,75204.0,2.4,51,273927,8750.0,PRIORITY_OUTREACH,prop_00833,70.27810200301265,57.13348162161028
3612,B,83.0,0.06,4221 Main St,Dallas,75237.0,2.5,29,266418,8750.0,PRIORITY_OUTREACH,prop_03221,64.42256542755493,65.04363447929177
3613,B,83.0,0.06,2670 Main St,Dallas,75202.0,2.4,51,200212,8750.0,PRIORITY_OUTREACH,prop_01670,69.42678434813763,60.70525403833961
3614,B,83.0,0.06,4780 Main St,Dallas,75201.0,2.5,55,267019,8750.0,PRIORITY_OUTREACH,prop_03780,66.36061643071795,63.90906529036904
3615,B,83.0,0.06,3508 Main St,Dallas,75220.0,2.5,52,204317,8750.0,PRIORITY_OUTREACH,prop_02508,73.96817160228602,63.35558261108503
3616,B,83.0,0.05,3509 Main St,Dallas,75208.0,2.6,13,444598,8750.0,PRIORITY_OUTREACH,prop_02509,104.680761029087,75.19974955165313
3617,B,83.0,0.06,2332 Main St,Dallas,75253.0,2.3,56,233009,8750.0,PRIORITY_OUTREACH,prop_01332,72.99130034383425,55.55249936540218
3618,B,83.0,0.06,4059 Main St,Dallas,75204.0,2.3,25,230033,8750.0,PRIORITY_OUTREACH,prop_03059,72.45513076535605,55.12660340100879
3619,B,83.0,0.05,3489 Main St,Dallas,75228.0,2.7,14,423304,8750.0,PRIORITY_OUTREACH,prop_02489,93.1478841038301,82.17179039057532
3620,B,83.0,0.06,4766 Main St,Dallas,75217.0,2.3,30,227959,8750.0,PRIORITY_OUTREACH,prop_03766,74.55109602442512,55.2641792526951
3621,B,83.0,0.06,2323 Main St,Dallas,75212.0,2.4,27,290113,8750.0,PRIORITY_OUTREACH,prop_01323,65.01292606723365,59.0174879862076
3622,B,83.0,0.06,1469 Main St,Dallas,75206.0,2.4,31,206036,8750.0,PRIORITY_OUTREACH,prop_00469,69.77676723521941,62.58354794228957
3623,B,83.0,0.06,1470 Main St,Dallas,75237.0,2.5,44,243958,8750.0,PRIORITY_OUTREACH,prop_00470,72.62559164773208,64.97898049301291
3624,B,83.0,0.06,1474 Main St,Dallas,75230.0,2.4,52,273169,8750.0,PRIORITY_OUTREACH,prop_00474,74.13805383449684,58.72912378286481
3625,B,83.0,0.06,1478 Main St,Dallas,75211.0,2.4,51,233179,8750.0,PRIORITY_OUTREACH,prop_00478,66.79223677449401,63.18896112041172
3626,B,83.0,0.06,2405 Main St,Dallas,75209.0,2.5,28,235954,8750.0,PRIORITY_OUTREACH,prop_01405,67.28150974812993,64.57608401368098
3627,B,83.0,0.06,2442 Main St,Dallas,75230.0,2.3,44,275196,8750.0,PRIORITY_OUTREACH,prop_01442,70.08013405713588,55.82227309242689
3628,B,83.0,0.06,2607 Main St,Dallas,75243.0,2.3,34,252223,8750.0,PRIORITY_OUTREACH,prop_01607,75.51574429391857,56.50102390888765
3629,B,83.0,0.06,2613 Main St,Dallas,75228.0,2.3,41,210475,8750.0,PRIORITY_OUTREACH,prop_01613,64.81044684393898,56.54262945077982
3630,B,83.0,0.05,3181 Main St,Dallas,75206.0,2.6,14,434985,8750.0,PRIORITY_OUTREACH,prop_02181,107.43024865606024,71.33221444624512
3631,B,83.0,0.06,2418 Main St,Dallas,75230.0,2.3,43,227837,8750.0,PRIORITY_OUTREACH,prop_01418,71.78477809573553,56.5777700229614
3632,B,83.0,0.06,2423 Main St,Dallas,75220.0,2.4,51,278905,8750.0,PRIORITY_OUTREACH,prop_01423,72.63543476578577,62.02388448202336
3633,B,83.0,0.06,1848 Main St,Dallas,75231.0,2.5,50,212964,8750.0,PRIORITY_OUTREACH,prop_00848,74.8121263281063,65.91461684375639
3634,B,83.0,0.06,5037 Main St,Dallas,75206.0,2.5,29,229686,8750.0,PRIORITY_OUTREACH,prop_04037,67.20595937744672,64.78620560946487
3635,B,83.0,0.06,2822 Main St,Dallas,75237.0,2.5,46,211322,8750.0,PRIORITY_OUTREACH,prop_01822,72.20878375821037,65.2228995767565
3636,B,83.0,0.06,2956 Main St,Dallas,75210.0,2.5,38,290214,8750.0,PRIORITY_OUTREACH,prop_01956,67.86965836394303,64.19233738208659
3637,B,83.0,0.06,2168 Main St,Dallas,75228.0,2.5,50,207600,8750.0,PRIORITY_OUTREACH,prop_01168,70.35857873530313,63.53354423351575
3638,B,83.0,0.06,3399 Main St,Dallas,75206.0,2.4,45,284370,8750.0,PRIORITY_OUTREACH,prop_02399,66.38723203503618,60.64033367648965
3639,B,83.0,0.05,1493 Main St,Dallas,75248.0,2.7,10,430319,8750.0,PRIORITY_OUTREACH,prop_00493,100.94037229553405,80.22879283800009
3640,B,83.0,0.06,2774 Main St,Dallas,75208.0,2.4,30,251802,8750.0,PRIORITY_OUTREACH,prop_01774,73.48067240020572,63.30005716782689
3641,B,83.0,0.06,1176 Main St,Dallas,75254.0,2.3,22,207820,8750.0,PRIORITY_OUTREACH,prop_00176,63.17395831311505,54.32012115130647
3642,B,83.0,0.06,2106 Main St,Dallas,75223.0,2.4,34,233505,8750.0,PRIORITY_OUTREACH,prop_01106,71.5490838877883,57.75766662108936
3643,B,83.0,0.06,2076 Main St,Dallas,75249.0,2.5,36,282250,8750.0,PRIORITY_OUTREACH,prop_01076,64.94857429682861,63.44420105944514
3644,B,83.0,0.06,2077 Main St,Dallas,75230.0,2.5,34,295614,8750.0,PRIORITY_OUTREACH,prop_01077,70.05335434417312,65.48947095229435
3645,B,83.0,0.06,2347 Main St,Dallas,75237.0,2.5,44,239039,8750.0,PRIORITY_OUTREACH,prop_01347,74.96732411959437,65.31522336880955
3646,B,83.0,0.06,4086 Main St,Dallas,75227.0,2.4,33,288946,8750.0,PRIORITY_OUTREACH,prop_03086,64.24597274937639,58.55073068060928
3647,B,83.0,0.06,3122 Main St,Dallas,75249.0,2.4,48,228304,8750.0,PRIORITY_OUTREACH,prop_02122,68.50576925411916,62.542218829028286
3648,B,83.0,0.06,3130 Main St,Dallas,75208.0,2.3,54,216412,8750.0,PRIORITY_OUTREACH,prop_02130,74.1093454292451,55.50346533289719
3649,B,83.0,0.06,4742 Main St,Dallas,75237.0,2.4,27,233578,8750.0,PRIORITY_OUTREACH,prop_03742,72.02216338706333,61.317185201198185
3650,B,83.0,0.06,4743 Main St,Dallas,75248.0,2.3,28,282351,8750.0,PRIORITY_OUTREACH,prop_03743,64.97000533966246,55.40978053544802
3651,B,83.0,0.06,2676 Main St,Dallas,75204.0,2.4,52,272993,8750.0,PRIORITY_OUTREACH,prop_01676,64.8537291068586,61.11211086115279
3652,B,83.0,0.06,2679 Main St,Dallas,75204.0,2.3,47,236050,8750.0,PRIORITY_OUTREACH,prop_01679,76.30675585660249,54.93791192703945
3653,B,83.0,0.06,3115 Main St,Dallas,75228.0,2.4,57,234356,8750.0,PRIORITY_OUTREACH,prop_02115,69.17528091799922,56.94474991022331
3654,B,83.0,0.06,4641 Main St,Dallas,75235.0,2.4,31,228725,8750.0,PRIORITY_OUTREACH,prop_03641,72.07004129843133,62.947104202428925
3655,B,83.0,0.06,4648 Main St,Dallas,75238.0,2.4,43,290999,8750.0,PRIORITY_OUTREACH,prop_03648,64.66062233417847,62.71093228923678
3656,B,83.0,0.06,4156 Main St,Dallas,75226.0,2.3,55,222623,8750.0,PRIORITY_OUTREACH,prop_03156,65.39531896484326,55.26115501876865
3657,B,83.0,0.06,4158 Main St,Dallas,75226.0,2.5,44,228498,8750.0,PRIORITY_OUTREACH,prop_03158,63.2386319157033,65.70923817920321
3658,B,83.0,0.06,3407 Main St,Dallas,75228.0,2.4,47,253741,8750.0,PRIORITY_OUTREACH,prop_02407,70.90259717921624,60.66001756982797
3659,B,83.0,0.06,3414 Main St,Dallas,75207.0,2.3,58,232496,8750.0,PRIORITY_OUTREACH,prop_02414,65.68761053241766,54.25590199090894
3660,B,83.0,0.06,1480 Main St,Dallas,75210.0,2.5,50,216573,8750.0,PRIORITY_OUTREACH,prop_00480,73.8616109240063,64.98662763931566
3661,B,83.0,0.06,4628 Main St,Dallas,75204.0,2.5,56,235133,8750.0,PRIORITY_OUTREACH,prop_03628,66.58445834987586,63.64673228684599
3662,B,83.0,0.06,4629 Main St,Dallas,75243.0,2.5,40,247312,8750.0,PRIORITY_OUTREACH,prop_03629,64.01645348522565,63.73083120122208
3663,B,83.0,0.05,3174 Main St,Dallas,75235.0,2.6,12,431282,8750.0,PRIORITY_OUTREACH,prop_02174,106.81321859822071,73.89785310353109
